TEMP_ID,:LABEL,NAME_WESTERN,FAMILY_NAME_WESTERN,GIVEN_NAME_WESTERN,ALT_NAME_WESTERN,CHINESE_NAME_HANZI,CHINESE_ALT_NAME_HANZI,FAMILY_NAME_HANZI,GIVEN_NAME_HANZI,ALT_NAME_HANZI,CATEGORY,SUBCATEGORY,CHRISTIAN_TRADITION,GENDER,GENDER_SERVED,NATIONALITY,BIRTH_DATE,BIRTH_PLACE,DEATH_DATE,DEATH_PLACE,DEGREES,TITLES,OCCUPATION,NOTES,SOURCE
EDCPT_7216,Person,,Beale,P.E.,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1918_6
EDCPT_7217,Person,,Beaman,W.F. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_7
EDCPT_7218,Person,,Beard,Flora {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_7; EDC_1918_6; EDC_1917_5
EDCPT_7219,Person,,Beard,Mary Louise {Miss},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1920_7; EDC_1918_6; EDC_1917_5
EDCPT_7220,Person,,Beard,W.L. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_7; EDC_1918_6
EDCPT_7221,Person,,Beard,Willard L.,,,,,,,,,,M,,,,,,,"B.A., D.D.",Rev.,,,EDC_1920_7; EDC_1918_6; EDC_1917_5
EDCPT_7222,Person,,Beath,Sterling S.,,,,,,,,,,M,,,,,,,,,,,EDC_1920_7
EDCPT_7223,Person,,Beaton,K.J.,,,,,,,,,,M,,U.S.A.,,,,,B.A.,Rev.,,,EDC_1918_6; EDC_1917_5
EDCPT_7224,Person,,Beatrice,{Sister},,,,,,,,,,F,,,,,,,,Rev.,,,EDC_1920_7; EDC_1918_6; EDC_1917_5
EDCPT_7225,Person,,Beaty,M.L. {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_7
EDCPT_7226,Person,,Beaucé,E.,,,,,,,,,,M,,,,,,,S.J.,Rev.,,,EDC_1920_7
EDCPT_7227,Person,,Beaucé,Eugene,,,,,,,,,,U,,,,,,,,Rev,,,EDC_1914_2
EDCPT_7228,Person,,Beaumont,Archibald George,,,,,,,,,,U,,,,,,,,,,,EDC_1914_2
EDCPT_7229,Person,,Beaver,Elizabeth {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_7
EDCPT_7230,Person,,Beca,Esther {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_7; EDC_1918_6
EDCPT_7231,Person,,Beck,A.,,,,,,,,,,,,,,,,,B.A.,,,,EDC_1916_06
EDCPT_7232,Person,,Beck,Carl A. {Mrs.},,,,,,,,,,F,,England,,,,,Ph.B,,,,EDC_1918_7; EDC_1917_6
EDCPT_7233,Person,,Beck,E. A.,,,,,,,,,,U,,,,,,,B. A.; B. D.,Rev,,,EDC_1914_2
EDCPT_7234,Person,,Beck,E.A. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1916_06
EDCPT_7235,Person,,Beck,F.M.,,,,,,,,,,M,,England,,,,,,,,,EDC_1918_7; EDC_1917_5
EDCPT_7236,Person,,Beck,Karl H.,,,,,,,,,,M,,,,,,,Ph.B.,,,,EDC_1920_7; EDC_1918_7; EDC_1917_6
EDCPT_7237,Person,,Beckingsal,{Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1914_2
EDCPT_7238,Person,,Beckingsale,{Miss},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1916_06
EDCPT_7239,Person,,Beckingsale,I.W. {Miss},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1920_7; EDC_1918_7; EDC_1917_6
EDCPT_7240,Person,,Beebe,R.C.,,,,,,,,,,,,,,,,,M.D.,,,,EDC_1916_06
EDCPT_7241,Person,,Beech,J.,,,,,,,,,,,,,,,,,"B.A., D.D.",,,,EDC_1916_06
EDCPT_7242,Person,,Beech,Joseph,,,,,,,,,,M,,,,,,,"B.A., D.D.",Rev.,,,EDC_1920_8; EDC_1918_7; EDC_1917_6
EDCPT_7243,Person,,Beeman,Norvil,,,,,,,,,,M,,,,,,,M.A.,,,,EDC_1920_8
EDCPT_7244,Person,,Beer,A.A. {Miss.},,,,,,,,,,,,,,,,,,,,,EDC_1917_6
EDCPT_7245,Person,,Beer,Esther {Mrs.},,,,,,,,,,,,,,,,,,,,,EDC_1916_06
EDCPT_7246,Person,,Beers,Douglas M.,,,,,,,,,,,,,,,,,B.A.,,,,EDC_1916_06
EDCPT_7247,Person,,Beggs,N. {Miss.},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1918_7; EDC_1917_6
EDCPT_7248,Person,,Belcher,Harold Blanchard,,,,,,,,,,M,,,,,,,M.A.,Rev.,,,EDC_1918_7; EDC_1917_6
EDCPT_7249,Person,,Belcher,N.B.,,,,,,,,,,,,,,,,,B.A.,,,,EDC_1916_06
EDCPT_7250,Person,,Belcher,W. Malprus,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1920_8; EDC_1918_7; EDC_1917_6
EDCPT_7251,Person,,Belilios,,,,,,,,,,,,,,,,,,B.A. M.D.,,,,EDC_1916_06
EDCPT_7252,Person,,Belilios,R.A.,,,,,,,,,,M,,,,,,,M.D.,F.R.C.S.,,,EDC_1920_8
EDCPT_7253,Person,,Bellocchio,(Mother) Vincenzina,,,,,,,,,,F,,Italy,,,,,,,,,EDC_1918_7
EDCPT_7254,Person,,Bemdt,{Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1914_2
EDCPT_7255,Person,,Ben,Y-lee,,,,,,,,,,U,,,,,,,,,,,EDC_1920_8; EDC_1918_7
EDCPT_7256,Person,,Bendelack,G.L. {Miss.},,,,,,,,,,F,,,,,,,M.A.,,,,EDC_1920_8; EDC_1918_8; EDC_1917_6
EDCPT_7257,Person,,Bennett,A.A.G. {Mrs.},,,,,,,,,,F,,,,,,,L.L.A.,,,,EDC_1920_8; EDC_1918_8; EDC_1917_6
EDCPT_7258,Person,,Bennett,Howard,,,,,,,,,,M,,,,,,,Ph.B.,Rev.,,,EDC_1920_8
EDCPT_7259,Person,,Bennett,Howard {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_8
EDCPT_7260,Person,,Bennett,P.W.,,,,,,,,,,M.,,,,,,,B.A.,,,,EDC_1920_8
EDCPT_7261,Person,,Benort,{Brother},,,,,,,,,,M,,,,,,,,,,,EDC_1920_8
EDCPT_7262,Person,,Benschoten,Fredrika van {Miss},,,,,,,,,,F,,,,,,,B.A.,,,Absent during all or part of 1920,EDC_1920_8; EDC_1918_7
EDCPT_7263,Person,,Berchmans,{Brother},,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1920_8
EDCPT_7264,Person,,Bergen,Van {Mrs.},,,,,,,,,,F,,Germany,,,,,,,,,EDC_1918_8; EDC_1917_6; EDC_1918_128;EDC_1917_99
EDCPT_7265,Person,,Besange,R. Jacquinot de,,,,,,,,,,M,,,,,,,S.J.,Rev.,,,EDC_1920_9
EDCPT_7266,Person,,Best-Dunkley,B.,,,,,,,,,,U,,,,,,,,,,,EDC_1914_2
EDCPT_7267,Person,,Bethell,S.H.H.,,,,,,,,,,M,,,,,,,,,,,EDC_1920_9
EDCPT_7268,Person,,Biancolini,F.,,,,,,,,,,U,,,,,,,,Rev,,,EDC_1914_2
EDCPT_7269,Person,,Bible,F.C.,,,,,,,,,,,,,,,,,,,,,EDC_1917_6
EDCPT_7270,Person,,Bible,F.E.,,,,,,,,,,M,,,,,,,,,,,EDC_1920_9; EDC_1918_8
EDCPT_7271,Person,,Bichard,W.E. {Mrs.},,,,,,,,,,F,,France,,,,,,,,,EDC_1918_8
EDCPT_7272,Person,,Biggin,T. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_9
EDCPT_7273,Person,,Biggin,Thomas,,,,,,,,,,M,,,,,,,"M.A. (Oxford; ""Honours in Maths"")",Rev.,,,EDC_1917_7
EDCPT_7274,Person,,Bigler,Regina {Miss},,,,,,,,,,F,,,,,,,"M.D., University of Iowa",,,,EDC_1920_9; EDC_1918_8; EDC_1917_7
EDCPT_7275,Person,,Bigler,Regina {Miss},,,,,,,,,,,,,,,,,M.D.,,,,EDC_1916_07
EDCPT_7276,Person,,Billing,A.W.,,,,,,,,,,M,,,,,,,"B.A., M.A.",,,,EDC_1920_9; EDC_1918_8; EDC_1917_7
EDCPT_7277,Person,,Billing,M.E. {Miss},,,,,,,,,,,,,,,,,B.A.,,,,EDC_1916_07
EDCPT_7278,Person,,Billing,Mary Ellen,,,,,,,,,,U,,,,,,,B. A.,,,,EDC_1914_2
EDCPT_7279,Person,,Billings,George Michael,,,,,,,,,,U,,,,,,,M. A.,,,,EDC_1914_2
EDCPT_7280,Person,,Birbeck,R.J.,,,,,,,,,,U,,,,,,,B.A.,,,,EDC_1914_2
EDCPT_7281,Person,,Bird,R. E. O.,,,,,,,,,,U,,,,,,,M.A.,,,,EDC_1914_2
EDCPT_7282,Person,,Bishop,A. L.,,,,,,,,,,U,,,,,,,,,,,EDC_1914_2
EDCPT_7283,Person,,Bissonnette,W.S.,,,,,,,,,,,,,,,,,,Rev.,,,EDC_1916_07
EDCPT_7284,Person,,Black,{Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1917_7
EDCPT_7285,Person,,Black,D.,,,,,,,,,,M,,,,,,,"B.A., M.B.",,,,EDC_1920_9
EDCPT_7286,Person,,Black,D. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_9
EDCPT_7287,Person,,Black,E.F. {Mrs.},,,,,,,,,,F,,Scotland,,,,,,,,,EDC_1918_8
EDCPT_7288,Person,,Blackford,Mary {Miss},,,,,,,,,,F,,,,,,,B. A.,,,,EDC_1920_10; EDC_1918_8; EDC_1917_7
EDCPT_7289,Person,,Blackmore,L. {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_10; EDC_1918_9; EDC_1917_7
EDCPT_7290,Person,,Blaeis,E.,,,,,,,,,,M,,,,,,,,,,,EDC_1920_10
EDCPT_7291,Person,,Blaikie,Garden {Mrs.},,,,,,,,,,F,,,,,,,"M.B., Ch.B.",,,,EDC_1917_7
EDCPT_7292,Person,,Blaikie,T. M. M. B. Ch.B. Edin.,,,,,,,,,,U,,,,,,,,,,,EDC_1914_2
EDCPT_7293,Person,,Blain,Daniel,,,,,,,,,,M,,,,,,,,,,,EDC_1920_10
EDCPT_7294,Person,,Blain,J. Mercer {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_10; EDC_1918_9
EDCPT_7295,Person,,Blanchet,G. {Mme.},,,,,,,,,,F,,France,,,,,,,,,EDC_1918_9
EDCPT_7296,Person,,Blanco,E.,,,,,,,,,,M.,,,,,,,,,,,EDC_1920_10
EDCPT_7297,Person,,Blandine,{Sister},,,,,,,,,,F,,,,,,,,,,,EDC_1920_10; EDC_1918_9; EDC_1917_7
EDCPT_7298,Person,,Blaum,Anton Francis,,,,,,,,,,,,,,,,,M.A.,,,,EDC_1917_7
EDCPT_7299,Person,,Bleakley,M. {Miss},,,,,,,,,,F,,,,,,,M.A.,,,,EDC_1920_10; EDC_1918_9; EDC_1917_7
EDCPT_7300,Person,,Bliss,E.L. {Mrs.},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1920_10
EDCPT_7301,Person,,Bliss,M.S. {Miss.},,,,,,,,,,F,,England,,,,,,,,,EDC_1918_9; EDC_1917_7
EDCPT_7302,Person,,Bliss,Margaret S. {Miss},,,,,,,,,,,,,,,,,,,,,EDC_1916_07
EDCPT_7303,Person,,Bliss,Theodore,,,,,,,,,,M,,England,,,,,M.D.,,,,EDC_1918_9
EDCPT_7304,Person,,Blom,C.F.,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1920_10; EDC_1918_9; EDC_1917_7
EDCPT_7305,Person,,Bly,John M.,,,,,,,,,,M,,,,,,,B.A.,Rev.,"Educational secretary, Lutheran United Mission",,EDC_1920_10; EDC_1918_9; EDC_1917_8
EDCPT_7306,Person,,Bly,John M. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_10
EDCPT_7307,Person,,Bochovsky,L. {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_10
EDCPT_7308,Person,,Bolt,Richard Arthuir,,,,,,,,,,U,,,,,,,B. A.,,,,EDC_1914_3
EDCPT_7309,Person,,Bolton,E.M. {Miss},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1920_10
EDCPT_7310,Person,,Bolwig,C.,,,,,,,,,,M,,,,,,,"B.A., B.D.",Rev.,,,EDC_1917_8
EDCPT_7311,Person,,Bompas,J.G.G.,,,,,,,,,,M,,,,,,,"B.A., B.D.",Rev.,,,EDC_1920_11; EDC_1918_9
EDCPT_7312,Person,,Bonaventure,F.,,,,,,,,,,M,,France,,,,,,,,,EDC_1918_9; EDC_1917_8
EDCPT_7313,Person,,Bond,Hilda M. {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_11
EDCPT_7314,Person,,Bondfield,D. M. {Miss},,,,,,,,,,F,,,,,,,B. A.,,,,EDC_1914_3
EDCPT_7315,Person,,Bonsall,B.S.,,,,,,,,,,M,,,,,,,B.D.,Rev.,,,EDC_1918_9; EDC_1917_8
EDCPT_7316,Person,,Bonsey,Arthur,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1920_11; EDC_1918_9; EDC_1917_8
EDCPT_7317,Person,,Boon,C. L. B. Sc. Edin.,,,,,,,,,,U,,,,,,,,,,,EDC_1914_3
EDCPT_7318,Person,,Boone,H.W.,,,,,,,,,,M,,,,,,,M.D.,,,Absent for some/all of 1920,EDC_1920_11
EDCPT_7319,Person,,Boone,Wilmot D. Soussure,,,,,,,,,,M,,,,,,,,,"Student secretary (As well as teacher), Tsinan YMCA",,EDC_1920_11; EDC_1918_9
EDCPT_7320,Person,,Boot,H. P.,,,,,,,,,,U,,,,,,,M. A.,Rev,,,EDC_1914_3
EDCPT_7321,Person,,Boot,H.P.,,,,,,,,,,M,,England,,,,,M.A.,Rev.,,,EDC_1918_9; EDC_1917_8
EDCPT_7322,Person,,Booth,W.C. {Mrs.},,,,,,,,,,F,,,,,,,,,,"""Elsie Harrod"" given in parentheses. Maiden name? First and middle name?",EDC_1920_11
EDCPT_7323,Person,,Booth,William Cland,,,,,,,,,,U,,,,,,,B. A.,,,,EDC_1914_3
EDCPT_7324,Person,,Booth,William Claud,,,,,,,,,,M,,,,,,,B.A.,,,,EDC_1920_11; EDC_1918_9; EDC_1917_8
EDCPT_7325,Person,,Boring,Alice M. {Miss},,,,,,,,,,F,,,,,,,D. Ph.,,,,EDC_1920_11
EDCPT_7326,Person,,Börjeson,Hilma {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_11
EDCPT_7327,Person,,Bornand,H.P.,,,,,,,,,,M,,,,,,,,Rev.,,S.J. {Society of Jesus},EDC_1917_8
EDCPT_7328,Person,,Borrman,William Frank M.,,,,,,,,,,M,,,,,,,B.Sc. ,,,,EDC_1918_9; EDC_1917_8
EDCPT_7329,Person,,Borst-Smith,E.F.,,,,,,,,,,M,,,,,,,F.R.G.S.,Rev.,,,EDC_1920_11
EDCPT_7330,Person,,Bostwick,Emily F. {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_11; EDC_1918_9
EDCPT_7331,Person,,Botham,M.,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1920_11
EDCPT_7332,Person,,Bourdin,A. {Mlle.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_11
EDCPT_7333,Person,,Bouvet,L.,,,,,,,,,,U,,,,,,,,Rev,,,EDC_1914_3
EDCPT_7334,Person,,Bowden-Smith,A.G. {Miss.},,,,,,,,,,F,,U.S.A.,,,,,M.A.,,,,EDC_1918_10; EDC_1917_8
EDCPT_7335,Person,,Bowden-Smith,A.G. {Miss},,,,,,,,,,F,,,,,,,M.A.,,,,EDC_1920_11; EDC_1918_10
EDCPT_7336,Person,,Bowditch,P.R. {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_11; EDC_1918_9
EDCPT_7337,Person,,Bowen,A.J.,,,,,,,,,,M,,,,,,,"B.A., LL.D.",Rev.,,Absent for some/all of 1920,EDC_1920_12; EDC_1918_10; EDC_1917_8
EDCPT_7338,Person,,Bowman,A.R.,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1917_8
EDCPT_7339,Person,,Box,{Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1914_3
EDCPT_7340,Person,,Box,Ernest {Mrs.},,,,,,,,,,F,,U.S.A.,,,,,,,,,EDC_1918_10
EDCPT_7341,Person,,Boxer,Stanley V.,,,,,,,,,,M,,,,,,,B. Sc.,,,"His bachelor's is in Engineering from ""Edinburgh"". Besides school work, he is the ""Scoutmaster of the 1st Hankow Troop of Boy Scouts""",EDC_1920_12; EDC_1918_10; EDC_1917_8
EDCPT_7342,Person,,Boyce,F.M. {Miss},,,,,,,,,,F,,,,,,,F.M.,,,,EDC_1916_08
EDCPT_7343,Person,,Boyd,Harry W.,,,,,,,,,,M,,,,,,,"M.D., B.A.",,,,EDC_1920_12; EDC_1918_10; EDC_1917_8
EDCPT_7344,Person,,Boynton,Charles L.,,,,,,,,,,M,,,,,,,B.A.,Rev.,,Editor of the DPMCJ alongside his school work.,EDC_1920_12
EDCPT_7345,Person,,Braafladt,Louis Henry,,,,,,,,,,M,,,,,,,"M. Sc., M.D.",Rev.,,,EDC_1920_12
EDCPT_7346,Person,,Bradley,R.M.,,,,,,,,,,,,,,,,,B.A.,,,,EDC_1917_8
EDCPT_7347,Person,,Branch,J.R.B.,,,,,,,,,,M,,,,,,,"M.D., F.A.C.S.",,,,EDC_1920_12; EDC_1918_10; EDC_1917_8
EDCPT_7348,Person,,Brand,{Mrs.},,,,,,,,,,F,,England,,,,,,,,,EDC_1918_10
EDCPT_7349,Person,,Branscomb,J. Forrest {Miss},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1916_08
EDCPT_7350,Person,,Bray,A.H.,,,,,,,,,,M,,,,,,,"M.A., B.D.",Rev.,,,EDC_1920_12; EDC_1918_10; EDC_1917_10
EDCPT_7351,Person,,Brayshay,Kingsley,,,,,,,,,,M,,,,,,,B.A.,,,,EDC_1920_12; EDC_1918_10; EDC_1917_9
EDCPT_7352,Person,,Breck,Grace M. {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_12; EDC_1918_10
EDCPT_7353,Person,,Brecken,Egerton R.M.,,,,,,,,,,M,,,,,,,"B.A., M.A., B.D.",Rev.,,,EDC_1920_12; EDC_1918_10; EDC_1917_9
EDCPT_7354,Person,,Breece,Thomas Elza,,,,,,,,,,M,,,,,,,M.A.,,,,EDC_1920_12
EDCPT_7355,Person,,Bremer,{Miss},,,,,,,,,,F,,,,,,,M. A.,,,,EDC_1914_3
EDCPT_7356,Person,,Bremer,M. Althea {Miss},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1920_13; EDC_1918_10; EDC_1917_9
EDCPT_7357,Person,,Bremer,M. Althea {Miss},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1916_08
EDCPT_7358,Person,,Bridgewater,Gertrude {Miss},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1917_9
EDCPT_7359,Person,,Bridgman,C.A.,,,,,,,,,,M,,,,,,,B.A.,Rev.,,,EDC_1917_9
EDCPT_7360,Person,,Brines,R.J.,,,,,,,,,,M,,,,,,,B.A.,,,,EDC_1920_13; EDC_1918_10
EDCPT_7361,Person,,Brines,R.J. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_13; EDC_1918_11
EDCPT_7362,Person,,Brinkley,Sterling G.,,,,,,,,,,M,,,,,,,"B.A., B.D.",Rev.,,,EDC_1920_13; EDC_1918_11; EDC_1917_9
EDCPT_7363,Person,,Briscoe,W.F.H.,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1920_13
EDCPT_7364,Person,,Bristol,Roland G.,,,,,,,,,,M,,U.S.A.,,,,,B.A.,,,,EDC_1917_9
EDCPT_7365,Person,,Britland,A.J.D.,,,,,,,,,,M,,,,,,,"M.P.S., P.C.",,,,EDC_1920_13; EDC_1918_11; EDC_1917_9
EDCPT_7366,Person,,Britton,F.A.,,,,,,,,,,M,,,,,,,M.A.,,,,EDC_1920_13; EDC_1918_11
EDCPT_7367,Person,,Britton,F.A. {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_13; EDC_1918_11; EDC_1917_9
EDCPT_7368,Person,,Britton,F.B.,,,,,,,,,,,,,,,,,B.A.,,,,EDC_1916_09; EDC_1917_9
EDCPT_7369,Person,,Brockmnn,W.N.,,,,,,,,,,,,,,,,,B.A.,,,,EDC_1916_09
EDCPT_7370,Person,,Brocvielle,A.,,,,,,,,,,,,,,,,,,,,,EDC_1916_09
EDCPT_7371,Person,,Bromley,Chas. Lucas,,,,,,,,,,M,,,,,,,M.A.,Rev.,,,EDC_1920_13; EDC_1918_11; EDC_1917_9
EDCPT_7372,Person,,Broomhall,M. {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_13
EDCPT_7373,Person,,Browa,Cocker,,,,,,,,,,,,,,,,,B.A. B.D.,,,,EDC_1916_09
EDCPT_7374,Person,,Brown,F. R.,,,,,,,,,,U,,,,,,,B. A.,,,,EDC_1914_3
EDCPT_7375,Person,,Brown,F.R.,,,,,,,,,,M,,U.S.A.,,,,,B.S.,,,,EDC_1918_11
EDCPT_7376,Person,,Brown,F.R. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_13
EDCPT_7377,Person,,Brown,Florence {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_13
EDCPT_7378,Person,,Brown,Fred R. {Rev.},,,,,,,,,,M,,,,,,,B.A.,,"""Supervisor of Day Schools, Methodist Episcopal Church, Kiangsi Conference, Kan
River and Kienchang Districts.""","He has no other job at a specific school; he is simply the Supervisor. ""Kienchang"" refers to Nancheng County apparently; no clue what the Kan River (Gan River) District is.",EDC_1920_13; EDC_1918_11
EDCPT_7379,Person,,Brown,H.A. {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_13; EDC_1918_11
EDCPT_7380,Person,,Brown,Lydia B. {Miss},,,,,,,,,,F,,,,,,,"B.M., T.",,,,EDC_1920_13; EDC_1918_11
EDCPT_7381,Person,,Brown,Nancy Janes {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_13
EDCPT_7382,Person,,Brown,Nathan Worth,,,,,,,,,,,,,,,,,B.Sc,,,,EDC_1916_09
EDCPT_7383,Person,,Brown,T. C.,,,,,,,,,,U,,,,,,,B. A.,Rev,,,EDC_1914_3
EDCPT_7384,Person,,Brown,T.C.,,,,,,,,,,,,,,,,,B.A. B.D.,,,,EDC_1916_09
EDCPT_7385,Person,,Brown,T.C. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1916_09
EDCPT_7386,Person,,Brown,W. Russell,,,,,,,,,,M,,,,,,,,,,"Member of ""Committee of Management"" for the British School in Hankow, but his location is given as the British consulate in Hankow.",EDC_1920_14
EDCPT_7387,Person,,Brown,Walter,,,,,,,,,,M,,,,,,,"M.A., B. Sc.",,,A.I.E.E. {American Institute of Electrical Engineers},EDC_1920_14; EDC_1918_11; EDC_1917_9
EDCPT_7388,Person,,Brown,Z. Frances {Miss},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1920_14; EDC_1918_11; EDC_1917_9
EDCPT_7389,Person,,Browne,G.F.,,,,,,,,,,M,,,,,,,B.A.,,,,EDC_1917_9
EDCPT_7390,Person,,Browne,W.,,,,,,,,,,M,,,,,,,B.A.,Rev.,,,EDC_1917_9
EDCPT_7391,Person,,Brownell,Henry C.,,,,,,,,,,U,,,,,,,B. A.,,,,EDC_1914_3
EDCPT_7392,Person,,Brownell,Henry Chase,,,,,,,,,,M,,,,,,,"M.A., B.A.",,,,EDC_1920_14; EDC_1918_11; EDC_1917_9
EDCPT_7393,Person,,Bruce,J. P.,,,,,,,,,,U,,,,,,,M. A.,Rev,,,EDC_1914_3
EDCPT_7394,Person,,Bruce,J. Percy,,,,,,,,,,M,,,,,,,M.A.,Rev.,,Absent for some/all of 1920,EDC_1920_14; EDC_1918_11; EDC_1917_9
EDCPT_7395,Person,,Bruce,Pat. A,,,,,,,,,,M,,,,,,,B.A.,,,,EDC_1920_14; EDC_1918_11; EDC_1917_9
EDCPT_7396,Person,,Bryan,David,,,,,,,,,,M,,,,,,,B.A.; Th.D,Rev.,,,EDC_1918_12
EDCPT_7397,Person,,Bryan,{Miss},,,,,,,,,,F,,,,,,,B. A.,,,,EDC_1914_3
EDCPT_7398,Person,,Bryan,D.D.,,,,,,,,,,M,,,,,,,,Rev.,,,EDC_1917_10
EDCPT_7399,Person,,Bryan,F. Catharine {Miss},,,,,,,,,,F,,,,,,,B.A.,,,,EDC_1920_14; EDC_1918_12; EDC_1917_10
EDCPT_7400,Person,,Bryan,H.,,,,,,,,,,M,,,,,,,M.D.,,,,EDC_1920_14; EDC_1918_12; EDC_1917_10
EDCPT_7401,Person,,Bryant,E.E.,,,,,,,,,,U,,U.S.A.,,,,,,Rev.,,,EDC_1918_12
EDCPT_7402,Person,,Bryson,{Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1914_3
EDCPT_7403,Person,,Buchanan,E.M. {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_14; EDC_1917_10
EDCPT_7404,Person,,Buchanan,E.W.,,,,,,,,,,F,,U.S.A.,,,,,,,,,EDC_1918_12
EDCPT_7405,Person,,Buchanan,R.E.,,,,,,,,,,U,,U.S.A.,,,,,B.A.,,,,EDC_1918_12
EDCPT_7406,Person,,Bucher,J. Frank,,,,,,,,,,M,,,,,,,"B.A., M.A.",Rev.,,,EDC_1920_14; EDC_1918_12; EDC_1917_10
EDCPT_7407,Person,,Buck,F. C.,,,,,,,,,,U,,,,,,,B. Sc.;B. D.,Rev,,,EDC_1914_3
EDCPT_7408,Person,,Buck,J.L.,,,,,,,,,,M,,,,,,,,,,"John Lossing Buck, who--as I learned last summer--was still prominent in the foreigner community in Nanjing during its occupation (his house was used as a base of operations, for example)",EDC_1920_14
EDCPT_7409,Person,,Bugge,Steen,,,,,,,,,,,,,,,,,M.A. M.D.,,,,EDC_1916_10
EDCPT_7410,Person,,Bugge,Sten,,,,,,,,,,M,,,,,,,"B.A., B.D.",,,,EDC_1920_14; EDC_1918_12; EDC_1917_10
EDCPT_7411,Person,,Bullock,A. Archibald,,,,,,,,,,M,,,,,,,"M.S., M.Sc.",,,,EDC_1920_14; EDC_1918_12; EDC_1917_10
EDCPT_7412,Person,,Bullock,A.A. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_14
EDCPT_7413,Person,,Burch,Clarence A.,,,,,,,,,,M,,,,,,,B.A.,Rev.,,,EDC_1920_15; EDC_1918_12; EDC_1917_10
EDCPT_7414,Person,,Burchell,N. {Miss},,,,,,,,,,,,,,,,,,,,,EDC_1917_10
EDCPT_7415,Person,,Burgess,John Stewart,,,,,,,,,,M,,,,,,,M.A.,,,,EDC_1920_15
EDCPT_7416,Person,,Burke,W.B.,,,,,,,,,,M,,,,,,,B.A.,,,,EDC_1920_15; EDC_1918_12
EDCPT_7417,Person,,Burke-Scott,A.M. {Mrs.},,,,,,,,,,F,,,,,,,,,,,EDC_1920_15; EDC_1918_12
EDCPT_7418,Person,,Burlingame,E.M. {Miss},,,,,,,,,,F,,,,,,,,,,,EDC_1920_15
EDCPT_7419,Person,,Burlingame,Evelyn {Miss.},,,,,,,,,,F,,U.S.A.,,,,,,,,,EDC_1918_12
